txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00002504,2026-05-12T04:18:03Z,Amazon Pay Wallet,RedBus,AMAZON_PAY_WALLET,1907.42,PENDING,CUST949932,Amazon Pay - Amazon Pay Wallet via RedBus
AP00002505,2026-04-23T17:13:49Z,Send Money to Contacts,Bookmyshow,AMAZON_PAY_WALLET,1550.13,REFUNDED,CUST424719,Amazon Pay - Send Money to Contacts via Bookmyshow
AP00002506,2026-03-18T16:48:03Z,Bill Payments,Tata 1mg,AMAZON_PAY_UPI,7817.12,FAILED,CUST463894,Amazon Pay - Bill Payments via Tata 1mg
AP00002507,2026-04-28T01:19:26Z,Mobile Recharge,Tata 1mg,AMAZON_PAY_WALLET,2861.59,PENDING,CUST760401,Amazon Pay - Mobile Recharge via Tata 1mg
AP00002508,2026-03-19T20:06:14Z,DTH Recharge,Vodafone,AMAZON_PAY_WALLET,8633.95,REVERSED,CUST259401,Amazon Pay - DTH Recharge via Vodafone
AP00002509,2026-05-10T12:38:34Z,Insurance Premium Payments,Practo,EMI,5565.02,REVERSED,CUST416637,Amazon Pay - Insurance Premium Payments via Practo
AP00002510,2026-02-24T16:55:39Z,Credit Card Bill Payments,BigBasket,NETBANKING,6212.19,SUCCESS,CUST827349,Amazon Pay - Credit Card Bill Payments via BigBasket
AP00002511,2026-01-11T04:38:35Z,EMI Auto-Debit,Bescom,EMI,1271.34,SUCCESS,CUST789340,Amazon Pay - EMI Auto-Debit via Bescom
AP00002512,2026-03-05T15:20:29Z,Rewards & Cashback,EatSure,CARD_TOKEN,9601.87,SUCCESS,CUST320574,Amazon Pay - Rewards & Cashback via EatSure
AP00002513,2026-02-27T12:37:16Z,Coupons & Promo Codes,BWSSB,EMI,2567.58,REFUNDED,CUST958819,Amazon Pay - Coupons & Promo Codes via BWSSB
AP00002514,2026-03-20T16:25:17Z,Gift Cards,Swiggy,CARD_TOKEN,2532.76,FAILED,CUST961897,Amazon Pay - Gift Cards via Swiggy
AP00002515,2026-03-10T23:41:42Z,Merchant Settlements,Swiggy,NETBANKING,9355.01,SUCCESS,CUST876389,Amazon Pay - Merchant Settlements via Swiggy
AP00002516,2026-05-27T06:54:46Z,Refund Processing,Tata Power,EMI,1225.41,PENDING,CUST330110,Amazon Pay - Refund Processing via Tata Power
AP00002517,2026-03-22T05:16:35Z,Transaction History,Tata 1mg,AMAZON_PAY_UPI,6427.58,FAILED,CUST212809,Amazon Pay - Transaction History via Tata 1mg
AP00002518,2026-04-11T05:18:35Z,KYC Verification,RedBus,NETBANKING,2311.18,SUCCESS,CUST222610,Amazon Pay - KYC Verification via RedBus
AP00002519,2026-04-25T09:35:46Z,Fraud Detection,Jio,AMAZON_PAY_UPI,1251.84,SUCCESS,CUST162913,Amazon Pay - Fraud Detection via Jio
AP00002520,2026-04-19T07:35:24Z,PIN & Biometric Authentication,Uber,EMI,7482.85,REVERSED,CUST414350,Amazon Pay - PIN & Biometric Authentication via Uber
AP00002521,2026-03-26T06:33:09Z,Strong Customer Authentication,EatSure,AMAZON_PAY_WALLET,2936.62,PENDING,CUST142827,Amazon Pay - Strong Customer Authentication via EatSure
AP00002522,2026-04-17T01:32:07Z,Multi-Currency Support,Cleartrip,CARD_TOKEN,3761.13,REFUNDED,CUST363104,Amazon Pay - Multi-Currency Support via Cleartrip
AP00002523,2026-04-27T03:27:05Z,Cross-Border Payments,BWSSB,EMI,1500.31,PENDING,CUST525342,Amazon Pay - Cross-Border Payments via BWSSB
AP00002524,2026-04-11T12:24:18Z,QR Code Payments,BigBasket,AMAZON_PAY_WALLET,4996.65,PENDING,CUST478166,Amazon Pay - QR Code Payments via BigBasket
AP00002525,2026-04-17T01:53:46Z,NFC Tap-to-Pay,Zomato,AMAZON_PAY_WALLET,3368.52,FAILED,CUST949882,Amazon Pay - NFC Tap-to-Pay via Zomato
AP00002526,2026-04-09T04:38:37Z,Voice Payments,Zomato,EMI,4162.42,REFUNDED,CUST259582,Amazon Pay - Voice Payments via Zomato
AP00002527,2026-02-04T03:49:10Z,Smart Connect Express Checkout,Airtel,CARD_TOKEN,8112.1,FAILED,CUST309790,Amazon Pay - Smart Connect Express Checkout via Airtel
AP00002528,2026-03-15T23:36:38Z,Saved Payment Instruments,Practo,AMAZON_PAY_UPI,4405.51,PENDING,CUST111785,Amazon Pay - Saved Payment Instruments via Practo
AP00002529,2026-03-27T23:02:41Z,Shipping Address Book,Zomato,EMI,7077.77,SUCCESS,CUST275288,Amazon Pay - Shipping Address Book via Zomato
AP00002530,2026-03-14T11:10:13Z,Order Tracking Integration,Zomato,NETBANKING,8113.55,SUCCESS,CUST571541,Amazon Pay - Order Tracking Integration via Zomato
AP00002531,2026-04-19T22:35:57Z,Loyalty Program Integration,MakeMyTrip,EMI,1238.25,PENDING,CUST627193,Amazon Pay - Loyalty Program Integration via MakeMyTrip
AP00002532,2026-02-05T15:50:31Z,Charity Donations,Domino's,AMAZON_PAY_UPI,1851.61,FAILED,CUST955393,Amazon Pay - Charity Donations via Domino's
AP00002533,2026-04-15T16:53:54Z,Tax Invoice Download,Bookmyshow,NETBANKING,708.13,SUCCESS,CUST921547,Amazon Pay - Tax Invoice Download via Bookmyshow
AP00002534,2026-01-28T09:14:04Z,Customer Support Chat,ACT Fibernet,CARD_TOKEN,6647.76,FAILED,CUST256010,Amazon Pay - Customer Support Chat via ACT Fibernet
AP00002535,2026-01-22T18:23:48Z,Dispute Resolution,Cleartrip,NETBANKING,4346.34,SUCCESS,CUST662940,Amazon Pay - Dispute Resolution via Cleartrip
AP00002536,2026-01-09T11:11:40Z,Subscription AutoPay,Domino's,AMAZON_PAY_UPI,7163.25,PENDING,CUST891911,Amazon Pay - Subscription AutoPay via Domino's
AP00002537,2026-03-21T23:10:08Z,Split Bills,Tata 1mg,EMI,9030.66,REVERSED,CUST518718,Amazon Pay - Split Bills via Tata 1mg
AP00002538,2026-03-23T04:46:50Z,Invoice / Request Money,Jio,AMAZON_PAY_WALLET,3640.38,FAILED,CUST765746,Amazon Pay - Invoice / Request Money via Jio
AP00002539,2026-04-06T23:24:29Z,Merchant Onboarding,BWSSB,AMAZON_PAY_UPI,8675.01,SUCCESS,CUST506629,Amazon Pay - Merchant Onboarding via BWSSB
AP00002540,2026-01-09T20:03:38Z,Risk-Based Step-Up,ACT Fibernet,AMAZON_PAY_WALLET,1494.34,SUCCESS,CUST866387,Amazon Pay - Risk-Based Step-Up via ACT Fibernet
AP00002541,2026-03-03T20:50:55Z,Device Binding,Airtel,CARD_TOKEN,9115.48,REVERSED,CUST930380,Amazon Pay - Device Binding via Airtel
AP00002542,2026-05-17T15:26:23Z,Velocity Controls,Domino's,AMAZON_PAY_UPI,504.29,FAILED,CUST388129,Amazon Pay - Velocity Controls via Domino's
AP00002543,2026-01-25T12:55:13Z,Refund SLA Tracking,Indigo,AMAZON_PAY_WALLET,2954.45,REFUNDED,CUST408942,Amazon Pay - Refund SLA Tracking via Indigo
AP00002544,2026-04-07T19:37:55Z,Reconciliation Reports,Zomato,NETBANKING,4759.85,PENDING,CUST822514,Amazon Pay - Reconciliation Reports via Zomato
AP00002545,2026-02-01T00:08:37Z,Webhooks & Events,EatSure,CARD_TOKEN,2657.76,REVERSED,CUST636202,Amazon Pay - Webhooks & Events via EatSure
AP00002546,2026-02-16T22:02:11Z,API Rate Limits,RedBus,EMI,8847.36,SUCCESS,CUST538665,Amazon Pay - API Rate Limits via RedBus
AP00002547,2026-02-14T16:06:46Z,Sandbox Environment,EatSure,EMI,793.62,REFUNDED,CUST940696,Amazon Pay - Sandbox Environment via EatSure
AP00002548,2026-01-18T07:46:56Z,Compliance Reporting,Bescom,AMAZON_PAY_WALLET,3256.14,SUCCESS,CUST421944,Amazon Pay - Compliance Reporting via Bescom
AP00002549,2026-02-13T10:36:05Z,PCI-DSS Tokenization,Zomato,NETBANKING,448.35,PENDING,CUST468038,Amazon Pay - PCI-DSS Tokenization via Zomato
AP00002550,2026-05-16T04:55:01Z,One-Click Checkout,Bescom,AMAZON_PAY_WALLET,7284.04,FAILED,CUST465509,Amazon Pay - One-Click Checkout via Bescom
AP00002551,2026-05-24T00:22:27Z,Buy Now Pay Later,Indigo,AMAZON_PAY_UPI,7765.78,SUCCESS,CUST869653,Amazon Pay - Buy Now Pay Later via Indigo
AP00002552,2026-04-12T10:29:07Z,UPI Payments,Tata 1mg,AMAZON_PAY_WALLET,5290.24,FAILED,CUST203630,Amazon Pay - UPI Payments via Tata 1mg
AP00002553,2026-05-28T02:25:08Z,Recurring Payments,EatSure,NETBANKING,1921.51,PENDING,CUST554643,Amazon Pay - Recurring Payments via EatSure
AP00002554,2026-04-05T11:13:04Z,Amazon Pay Wallet,Practo,CARD_TOKEN,4530.69,REVERSED,CUST673626,Amazon Pay - Amazon Pay Wallet via Practo
AP00002555,2026-03-08T21:00:30Z,Send Money to Contacts,Bookmyshow,CARD_TOKEN,6804.93,PENDING,CUST232033,Amazon Pay - Send Money to Contacts via Bookmyshow
AP00002556,2026-01-28T05:34:46Z,Bill Payments,Tata Power,AMAZON_PAY_WALLET,3969.92,REFUNDED,CUST357241,Amazon Pay - Bill Payments via Tata Power
AP00002557,2026-02-04T00:52:34Z,Mobile Recharge,BigBasket,AMAZON_PAY_UPI,4950.95,SUCCESS,CUST923236,Amazon Pay - Mobile Recharge via BigBasket
AP00002558,2026-03-14T12:27:59Z,DTH Recharge,ACT Fibernet,EMI,8089.92,SUCCESS,CUST259421,Amazon Pay - DTH Recharge via ACT Fibernet
AP00002559,2026-02-09T20:12:25Z,Insurance Premium Payments,Bookmyshow,CARD_TOKEN,3049.27,FAILED,CUST206672,Amazon Pay - Insurance Premium Payments via Bookmyshow
AP00002560,2026-03-16T08:55:26Z,Credit Card Bill Payments,Practo,AMAZON_PAY_WALLET,2486.06,REFUNDED,CUST856317,Amazon Pay - Credit Card Bill Payments via Practo
AP00002561,2026-04-11T21:23:34Z,EMI Auto-Debit,MakeMyTrip,NETBANKING,9560.28,PENDING,CUST779861,Amazon Pay - EMI Auto-Debit via MakeMyTrip
AP00002562,2026-02-15T00:33:40Z,Rewards & Cashback,BWSSB,AMAZON_PAY_UPI,3444.86,REVERSED,CUST607841,Amazon Pay - Rewards & Cashback via BWSSB
AP00002563,2026-05-11T08:20:30Z,Coupons & Promo Codes,Bescom,EMI,3461.37,REFUNDED,CUST604207,Amazon Pay - Coupons & Promo Codes via Bescom
AP00002564,2026-03-09T09:16:11Z,Gift Cards,ACT Fibernet,EMI,3260.86,SUCCESS,CUST912777,Amazon Pay - Gift Cards via ACT Fibernet
AP00002565,2026-05-07T17:10:04Z,Merchant Settlements,BWSSB,CARD_TOKEN,7670.18,FAILED,CUST333186,Amazon Pay - Merchant Settlements via BWSSB
AP00002566,2026-02-13T13:10:12Z,Refund Processing,Tata Power,NETBANKING,4159.41,FAILED,CUST750013,Amazon Pay - Refund Processing via Tata Power
AP00002567,2026-02-11T12:42:30Z,Transaction History,Bescom,NETBANKING,9912.82,PENDING,CUST634184,Amazon Pay - Transaction History via Bescom
AP00002568,2026-04-26T06:24:40Z,KYC Verification,Tata 1mg,CARD_TOKEN,4446.4,SUCCESS,CUST931724,Amazon Pay - KYC Verification via Tata 1mg
AP00002569,2026-01-25T18:36:35Z,Fraud Detection,Bookmyshow,NETBANKING,4521.95,SUCCESS,CUST868895,Amazon Pay - Fraud Detection via Bookmyshow
AP00002570,2026-04-27T11:11:42Z,PIN & Biometric Authentication,Indigo,NETBANKING,1990.43,SUCCESS,CUST138416,Amazon Pay - PIN & Biometric Authentication via Indigo
AP00002571,2026-02-06T07:43:50Z,Strong Customer Authentication,EatSure,AMAZON_PAY_UPI,4743.98,REVERSED,CUST696445,Amazon Pay - Strong Customer Authentication via EatSure
AP00002572,2026-04-14T03:00:20Z,Multi-Currency Support,Domino's,EMI,6580.54,FAILED,CUST928159,Amazon Pay - Multi-Currency Support via Domino's
AP00002573,2026-05-28T02:25:52Z,Cross-Border Payments,BWSSB,AMAZON_PAY_UPI,9869.67,FAILED,CUST449102,Amazon Pay - Cross-Border Payments via BWSSB
AP00002574,2026-01-09T19:27:35Z,QR Code Payments,Tata Power,NETBANKING,6855.07,SUCCESS,CUST622692,Amazon Pay - QR Code Payments via Tata Power
AP00002575,2026-02-01T22:52:56Z,NFC Tap-to-Pay,ACT Fibernet,AMAZON_PAY_UPI,9481.39,REFUNDED,CUST404390,Amazon Pay - NFC Tap-to-Pay via ACT Fibernet
AP00002576,2026-05-27T11:24:20Z,Voice Payments,Tata 1mg,EMI,2433.73,SUCCESS,CUST247840,Amazon Pay - Voice Payments via Tata 1mg
AP00002577,2026-01-17T15:35:43Z,Smart Connect Express Checkout,ACT Fibernet,AMAZON_PAY_WALLET,6813.82,FAILED,CUST201893,Amazon Pay - Smart Connect Express Checkout via ACT Fibernet
AP00002578,2026-01-13T04:46:53Z,Saved Payment Instruments,Cleartrip,EMI,7227.37,PENDING,CUST251200,Amazon Pay - Saved Payment Instruments via Cleartrip
AP00002579,2026-03-27T23:27:32Z,Shipping Address Book,Airtel,AMAZON_PAY_WALLET,2309.29,REFUNDED,CUST366544,Amazon Pay - Shipping Address Book via Airtel
AP00002580,2026-03-24T18:44:28Z,Order Tracking Integration,ACT Fibernet,NETBANKING,4528.81,PENDING,CUST109516,Amazon Pay - Order Tracking Integration via ACT Fibernet
AP00002581,2026-05-14T09:09:09Z,Loyalty Program Integration,Domino's,AMAZON_PAY_UPI,8507.26,PENDING,CUST599483,Amazon Pay - Loyalty Program Integration via Domino's
AP00002582,2026-04-05T07:49:35Z,Charity Donations,BWSSB,NETBANKING,6174.58,FAILED,CUST740306,Amazon Pay - Charity Donations via BWSSB
AP00002583,2026-03-10T15:41:42Z,Tax Invoice Download,Vodafone,CARD_TOKEN,5099.06,REFUNDED,CUST544295,Amazon Pay - Tax Invoice Download via Vodafone
AP00002584,2026-01-23T18:52:55Z,Customer Support Chat,BigBasket,AMAZON_PAY_WALLET,5655.22,REFUNDED,CUST976417,Amazon Pay - Customer Support Chat via BigBasket
AP00002585,2026-03-03T07:48:05Z,Dispute Resolution,Bescom,EMI,3411.07,REFUNDED,CUST446220,Amazon Pay - Dispute Resolution via Bescom
AP00002586,2026-05-07T20:41:53Z,Subscription AutoPay,BWSSB,CARD_TOKEN,6783.22,REVERSED,CUST405816,Amazon Pay - Subscription AutoPay via BWSSB
AP00002587,2026-02-09T21:22:00Z,Split Bills,Practo,AMAZON_PAY_WALLET,113.66,PENDING,CUST297391,Amazon Pay - Split Bills via Practo
AP00002588,2026-05-27T09:51:04Z,Invoice / Request Money,Cleartrip,AMAZON_PAY_WALLET,3541.98,REVERSED,CUST279022,Amazon Pay - Invoice / Request Money via Cleartrip
AP00002589,2026-03-20T13:51:54Z,Merchant Onboarding,Zomato,EMI,6412.74,PENDING,CUST687916,Amazon Pay - Merchant Onboarding via Zomato
AP00002590,2026-03-02T10:06:34Z,Risk-Based Step-Up,Cleartrip,AMAZON_PAY_WALLET,8132.28,REVERSED,CUST812995,Amazon Pay - Risk-Based Step-Up via Cleartrip
AP00002591,2026-02-01T16:06:20Z,Device Binding,Practo,EMI,8238.42,FAILED,CUST245562,Amazon Pay - Device Binding via Practo
AP00002592,2026-04-26T10:05:42Z,Velocity Controls,MakeMyTrip,AMAZON_PAY_UPI,7682.66,FAILED,CUST960080,Amazon Pay - Velocity Controls via MakeMyTrip
AP00002593,2026-04-22T11:14:13Z,Refund SLA Tracking,BigBasket,AMAZON_PAY_WALLET,5384.53,REVERSED,CUST450082,Amazon Pay - Refund SLA Tracking via BigBasket
AP00002594,2026-04-10T06:15:25Z,Reconciliation Reports,Tata 1mg,AMAZON_PAY_UPI,9626.27,REFUNDED,CUST346021,Amazon Pay - Reconciliation Reports via Tata 1mg
AP00002595,2026-05-20T00:25:39Z,Webhooks & Events,Cleartrip,EMI,1653.58,REFUNDED,CUST550654,Amazon Pay - Webhooks & Events via Cleartrip
AP00002596,2026-01-11T02:17:52Z,API Rate Limits,Zomato,NETBANKING,6705.39,REFUNDED,CUST468287,Amazon Pay - API Rate Limits via Zomato
AP00002597,2026-05-23T06:08:12Z,Sandbox Environment,Uber,EMI,9277.06,SUCCESS,CUST433469,Amazon Pay - Sandbox Environment via Uber
AP00002598,2026-03-27T01:41:12Z,Compliance Reporting,ACT Fibernet,EMI,5765.96,SUCCESS,CUST436279,Amazon Pay - Compliance Reporting via ACT Fibernet
AP00002599,2026-04-17T04:52:20Z,PCI-DSS Tokenization,Swiggy,AMAZON_PAY_WALLET,2488.65,REVERSED,CUST446415,Amazon Pay - PCI-DSS Tokenization via Swiggy
AP00002600,2026-04-07T08:09:38Z,One-Click Checkout,Jio,EMI,7570.17,SUCCESS,CUST390251,Amazon Pay - One-Click Checkout via Jio
AP00002601,2026-02-26T08:23:12Z,Buy Now Pay Later,Indigo,AMAZON_PAY_WALLET,7214.97,REVERSED,CUST801904,Amazon Pay - Buy Now Pay Later via Indigo
AP00002602,2026-01-19T09:57:28Z,UPI Payments,BWSSB,EMI,7747.58,SUCCESS,CUST980673,Amazon Pay - UPI Payments via BWSSB
AP00002603,2026-02-20T10:24:16Z,Recurring Payments,ACT Fibernet,EMI,5317.12,SUCCESS,CUST539938,Amazon Pay - Recurring Payments via ACT Fibernet
AP00002604,2026-05-18T12:44:43Z,Amazon Pay Wallet,Airtel,AMAZON_PAY_UPI,9705.09,PENDING,CUST420702,Amazon Pay - Amazon Pay Wallet via Airtel
AP00002605,2026-04-04T02:04:58Z,Send Money to Contacts,MakeMyTrip,EMI,9228.08,FAILED,CUST946489,Amazon Pay - Send Money to Contacts via MakeMyTrip
AP00002606,2026-01-02T20:38:05Z,Bill Payments,Bookmyshow,CARD_TOKEN,2595.09,PENDING,CUST176771,Amazon Pay - Bill Payments via Bookmyshow
AP00002607,2026-03-25T20:44:08Z,Mobile Recharge,Airtel,CARD_TOKEN,1559.08,PENDING,CUST591349,Amazon Pay - Mobile Recharge via Airtel
AP00002608,2026-03-13T18:50:24Z,DTH Recharge,Practo,AMAZON_PAY_WALLET,3366.94,REFUNDED,CUST759535,Amazon Pay - DTH Recharge via Practo
AP00002609,2026-02-24T11:11:40Z,Insurance Premium Payments,Tata Power,AMAZON_PAY_WALLET,5750.77,PENDING,CUST606491,Amazon Pay - Insurance Premium Payments via Tata Power
AP00002610,2026-03-23T23:51:40Z,Credit Card Bill Payments,BWSSB,CARD_TOKEN,3998.35,PENDING,CUST795792,Amazon Pay - Credit Card Bill Payments via BWSSB
AP00002611,2026-01-24T19:26:11Z,EMI Auto-Debit,Vodafone,CARD_TOKEN,8119.65,FAILED,CUST295711,Amazon Pay - EMI Auto-Debit via Vodafone
AP00002612,2026-02-24T16:33:18Z,Rewards & Cashback,Zomato,AMAZON_PAY_WALLET,3817.13,SUCCESS,CUST831080,Amazon Pay - Rewards & Cashback via Zomato
AP00002613,2026-05-21T12:16:06Z,Coupons & Promo Codes,BWSSB,AMAZON_PAY_UPI,5189.95,PENDING,CUST690671,Amazon Pay - Coupons & Promo Codes via BWSSB
AP00002614,2026-03-06T18:17:23Z,Gift Cards,Swiggy,AMAZON_PAY_WALLET,5631.77,FAILED,CUST115241,Amazon Pay - Gift Cards via Swiggy
AP00002615,2026-04-21T11:00:52Z,Merchant Settlements,Cleartrip,AMAZON_PAY_WALLET,1472.62,PENDING,CUST671332,Amazon Pay - Merchant Settlements via Cleartrip
AP00002616,2026-03-24T19:46:56Z,Refund Processing,Domino's,NETBANKING,8341.62,SUCCESS,CUST653667,Amazon Pay - Refund Processing via Domino's
AP00002617,2026-05-22T06:34:07Z,Transaction History,MakeMyTrip,EMI,4807.94,FAILED,CUST849139,Amazon Pay - Transaction History via MakeMyTrip
AP00002618,2026-02-23T04:44:32Z,KYC Verification,Tata 1mg,AMAZON_PAY_WALLET,3679.53,REFUNDED,CUST842788,Amazon Pay - KYC Verification via Tata 1mg
AP00002619,2026-02-08T23:25:09Z,Fraud Detection,Indigo,AMAZON_PAY_UPI,9237.24,FAILED,CUST390556,Amazon Pay - Fraud Detection via Indigo
AP00002620,2026-04-22T22:22:17Z,PIN & Biometric Authentication,Jio,AMAZON_PAY_UPI,8271.13,PENDING,CUST277982,Amazon Pay - PIN & Biometric Authentication via Jio
AP00002621,2026-05-21T14:05:22Z,Strong Customer Authentication,Swiggy,EMI,2805.53,REFUNDED,CUST305780,Amazon Pay - Strong Customer Authentication via Swiggy
AP00002622,2026-02-23T08:10:51Z,Multi-Currency Support,Vodafone,CARD_TOKEN,3176.29,PENDING,CUST459660,Amazon Pay - Multi-Currency Support via Vodafone
AP00002623,2026-04-19T13:55:29Z,Cross-Border Payments,Indigo,CARD_TOKEN,3776.56,PENDING,CUST621336,Amazon Pay - Cross-Border Payments via Indigo
AP00002624,2026-01-19T00:53:17Z,QR Code Payments,BWSSB,NETBANKING,5371.35,FAILED,CUST448471,Amazon Pay - QR Code Payments via BWSSB
AP00002625,2026-01-24T00:50:19Z,NFC Tap-to-Pay,EatSure,NETBANKING,2846.36,REVERSED,CUST792214,Amazon Pay - NFC Tap-to-Pay via EatSure
AP00002626,2026-01-08T17:08:50Z,Voice Payments,Swiggy,EMI,586.79,REFUNDED,CUST321405,Amazon Pay - Voice Payments via Swiggy
AP00002627,2026-04-25T20:46:16Z,Smart Connect Express Checkout,BWSSB,NETBANKING,3534.36,FAILED,CUST184384,Amazon Pay - Smart Connect Express Checkout via BWSSB
AP00002628,2026-01-15T09:25:06Z,Saved Payment Instruments,MakeMyTrip,EMI,2200.25,FAILED,CUST842654,Amazon Pay - Saved Payment Instruments via MakeMyTrip
AP00002629,2026-01-25T00:23:26Z,Shipping Address Book,EatSure,AMAZON_PAY_UPI,6128.88,REFUNDED,CUST690038,Amazon Pay - Shipping Address Book via EatSure
AP00002630,2026-03-20T16:43:18Z,Order Tracking Integration,ACT Fibernet,EMI,7823.18,REFUNDED,CUST563719,Amazon Pay - Order Tracking Integration via ACT Fibernet
AP00002631,2026-01-11T15:18:53Z,Loyalty Program Integration,Tata 1mg,NETBANKING,852.49,REFUNDED,CUST317508,Amazon Pay - Loyalty Program Integration via Tata 1mg
AP00002632,2026-04-15T16:42:52Z,Charity Donations,Jio,EMI,2644.58,FAILED,CUST708120,Amazon Pay - Charity Donations via Jio
AP00002633,2026-03-01T11:40:25Z,Tax Invoice Download,Zomato,AMAZON_PAY_UPI,806.89,REVERSED,CUST518531,Amazon Pay - Tax Invoice Download via Zomato
AP00002634,2026-05-13T23:53:26Z,Customer Support Chat,Cleartrip,NETBANKING,5401.55,REVERSED,CUST509327,Amazon Pay - Customer Support Chat via Cleartrip
AP00002635,2026-05-16T08:35:33Z,Dispute Resolution,Swiggy,NETBANKING,7806.86,REVERSED,CUST135323,Amazon Pay - Dispute Resolution via Swiggy
AP00002636,2026-05-15T12:23:22Z,Subscription AutoPay,Jio,AMAZON_PAY_WALLET,39.22,FAILED,CUST946432,Amazon Pay - Subscription AutoPay via Jio
AP00002637,2026-04-01T02:44:41Z,Split Bills,EatSure,EMI,2825.17,SUCCESS,CUST868896,Amazon Pay - Split Bills via EatSure
AP00002638,2026-03-19T16:53:42Z,Invoice / Request Money,Indigo,AMAZON_PAY_UPI,7739.95,REVERSED,CUST900492,Amazon Pay - Invoice / Request Money via Indigo
AP00002639,2026-01-02T07:18:30Z,Merchant Onboarding,Jio,AMAZON_PAY_UPI,6677.9,FAILED,CUST130874,Amazon Pay - Merchant Onboarding via Jio
AP00002640,2026-04-16T04:12:49Z,Risk-Based Step-Up,Airtel,EMI,3207.37,PENDING,CUST299804,Amazon Pay - Risk-Based Step-Up via Airtel
AP00002641,2026-03-19T04:55:05Z,Device Binding,Zomato,NETBANKING,6356.84,REFUNDED,CUST705668,Amazon Pay - Device Binding via Zomato
AP00002642,2026-01-27T13:31:57Z,Velocity Controls,Domino's,CARD_TOKEN,9394.28,PENDING,CUST838768,Amazon Pay - Velocity Controls via Domino's
AP00002643,2026-03-25T20:15:00Z,Refund SLA Tracking,Tata 1mg,AMAZON_PAY_WALLET,2646.14,FAILED,CUST587818,Amazon Pay - Refund SLA Tracking via Tata 1mg
AP00002644,2026-01-05T07:34:00Z,Reconciliation Reports,Cleartrip,NETBANKING,3556.35,REVERSED,CUST239504,Amazon Pay - Reconciliation Reports via Cleartrip
AP00002645,2026-05-03T04:36:23Z,Webhooks & Events,Jio,AMAZON_PAY_WALLET,8788.54,REVERSED,CUST617949,Amazon Pay - Webhooks & Events via Jio
AP00002646,2026-01-13T15:41:16Z,API Rate Limits,Bookmyshow,CARD_TOKEN,5267.39,FAILED,CUST425908,Amazon Pay - API Rate Limits via Bookmyshow
AP00002647,2026-02-22T07:21:10Z,Sandbox Environment,Bescom,AMAZON_PAY_WALLET,9680.12,REVERSED,CUST146886,Amazon Pay - Sandbox Environment via Bescom
AP00002648,2026-04-20T18:16:40Z,Compliance Reporting,MakeMyTrip,AMAZON_PAY_WALLET,8138.76,FAILED,CUST144764,Amazon Pay - Compliance Reporting via MakeMyTrip
AP00002649,2026-01-02T19:54:18Z,PCI-DSS Tokenization,RedBus,AMAZON_PAY_WALLET,886.27,REFUNDED,CUST621937,Amazon Pay - PCI-DSS Tokenization via RedBus
AP00002650,2026-04-05T12:35:24Z,One-Click Checkout,BigBasket,AMAZON_PAY_WALLET,1929.02,REFUNDED,CUST655664,Amazon Pay - One-Click Checkout via BigBasket
AP00002651,2026-03-16T11:09:53Z,Buy Now Pay Later,Vodafone,CARD_TOKEN,9278.18,REVERSED,CUST711340,Amazon Pay - Buy Now Pay Later via Vodafone
AP00002652,2026-03-07T11:00:56Z,UPI Payments,Vodafone,AMAZON_PAY_WALLET,6208.47,REFUNDED,CUST186634,Amazon Pay - UPI Payments via Vodafone
