TxnID,CustomerID,Amount,Currency,Status,Region,Method,CreatedAt
TXN-0002909,CUST-4101,4697.98,GBP,Authorized,BR,Visa,2024-01-03T10:59:17Z
TXN-0002910,CUST-49738,2268.31,EUR,Declined,UK,GiftCard,2024-01-03T11:00:30Z
TXN-0002911,CUST-64186,3832.14,JPY,Voided,UK,Wallet,2024-01-03T11:01:43Z
TXN-0002912,CUST-55744,3515.21,INR,Authorized,AU,MasterCard,2024-01-03T11:02:56Z
TXN-0002913,CUST-40260,2531.18,INR,Voided,UK,SEPA,2024-01-03T11:04:09Z
TXN-0002914,CUST-87756,4917.06,CAD,Declined,AU,Visa,2024-01-03T11:05:22Z
TXN-0002915,CUST-96808,3981.58,AUD,Refunded,EU,GiftCard,2024-01-03T11:06:35Z
TXN-0002916,CUST-44857,1930.78,EUR,Captured,US,UPI,2024-01-03T11:07:48Z
TXN-0002917,CUST-9700,3807.38,CAD,Refunded,CA,BankTransfer,2024-01-03T11:09:01Z
TXN-0002918,CUST-24826,2514.62,GBP,Voided,UK,Wallet,2024-01-03T11:10:14Z
TXN-0002919,CUST-70231,4088.25,GBP,Authorized,UK,BankTransfer,2024-01-03T11:11:27Z
TXN-0002920,CUST-52956,2077.19,USD,Refunded,CA,Visa,2024-01-03T11:12:40Z
TXN-0002921,CUST-93054,4342.85,AUD,Voided,JP,BankTransfer,2024-01-03T11:13:53Z
TXN-0002922,CUST-86517,4990.57,AUD,Declined,BR,BankTransfer,2024-01-03T11:15:06Z
TXN-0002923,CUST-90713,359.28,BRL,Refunded,UK,MasterCard,2024-01-03T11:16:19Z
TXN-0002924,CUST-32241,1768.05,AUD,Voided,IN,BankTransfer,2024-01-03T11:17:32Z
TXN-0002925,CUST-80662,3180.99,BRL,Refunded,EU,Wallet,2024-01-03T11:18:45Z
TXN-0002926,CUST-88205,3099.32,USD,Refunded,EU,Amex,2024-01-03T11:19:58Z
TXN-0002927,CUST-7205,1374.64,BRL,Refunded,EU,BankTransfer,2024-01-03T11:21:11Z
TXN-0002928,CUST-26324,1931.30,JPY,Authorized,EU,UPI,2024-01-03T11:22:24Z
TXN-0002929,CUST-49245,3966.29,GBP,Voided,EU,Visa,2024-01-03T11:23:37Z
TXN-0002930,CUST-30936,1492.09,AUD,Captured,BR,SEPA,2024-01-03T11:24:50Z
TXN-0002931,CUST-35726,2914.18,INR,Voided,IN,Wallet,2024-01-03T11:26:03Z
TXN-0002932,CUST-83003,2768.74,CAD,Voided,UK,BankTransfer,2024-01-03T11:27:16Z
TXN-0002933,CUST-68897,2566.84,JPY,Declined,CA,UPI,2024-01-03T11:28:29Z
TXN-0002934,CUST-31685,1831.06,USD,Declined,UK,GiftCard,2024-01-03T11:29:42Z
TXN-0002935,CUST-98997,1051.93,AUD,Declined,EU,BankTransfer,2024-01-03T11:30:55Z
TXN-0002936,CUST-89675,2845.22,INR,Authorized,UK,Wallet,2024-01-03T11:32:08Z
TXN-0002937,CUST-60542,1430.82,INR,Declined,IN,BankTransfer,2024-01-03T11:33:21Z
TXN-0002938,CUST-14222,2901.43,CAD,Voided,JP,Wallet,2024-01-03T11:34:34Z
TXN-0002939,CUST-87581,4091.44,EUR,Voided,BR,Amex,2024-01-03T11:35:47Z
TXN-0002940,CUST-70550,3873.87,JPY,Refunded,IN,Visa,2024-01-03T11:37:00Z
TXN-0002941,CUST-52169,3765.72,INR,Refunded,JP,GiftCard,2024-01-03T11:38:13Z
TXN-0002942,CUST-47289,1491.50,CAD,Refunded,JP,Visa,2024-01-03T11:39:26Z
TXN-0002943,CUST-85834,1814.96,CAD,Declined,AU,SEPA,2024-01-03T11:40:39Z
TXN-0002944,CUST-92868,4760.32,GBP,Declined,AU,Amex,2024-01-03T11:41:52Z
TXN-0002945,CUST-28823,405.40,CAD,Declined,BR,SEPA,2024-01-03T11:43:05Z
TXN-0002946,CUST-72933,3963.14,AUD,Captured,US,MasterCard,2024-01-03T11:44:18Z
TXN-0002947,CUST-5515,4879.87,CAD,Voided,CA,BankTransfer,2024-01-03T11:45:31Z
TXN-0002948,CUST-8199,3907.16,USD,Captured,BR,Wallet,2024-01-03T11:46:44Z
TXN-0002949,CUST-16296,327.28,BRL,Authorized,JP,GiftCard,2024-01-03T11:47:57Z
TXN-0002950,CUST-45011,1953.67,CAD,Captured,IN,GiftCard,2024-01-03T11:49:10Z
TXN-0002951,CUST-78570,1931.41,EUR,Refunded,JP,GiftCard,2024-01-03T11:50:23Z
TXN-0002952,CUST-9245,2901.94,BRL,Declined,UK,Amex,2024-01-03T11:51:36Z
TXN-0002953,CUST-55297,1555.40,USD,Declined,UK,Amex,2024-01-03T11:52:49Z
TXN-0002954,CUST-9309,946.80,CAD,Declined,CA,BankTransfer,2024-01-03T11:54:02Z
TXN-0002955,CUST-13715,4190.12,GBP,Captured,CA,BankTransfer,2024-01-03T11:55:15Z
TXN-0002956,CUST-85025,4916.33,JPY,Authorized,US,Wallet,2024-01-03T11:56:28Z
TXN-0002957,CUST-98473,4709.52,USD,Refunded,BR,Visa,2024-01-03T11:57:41Z
TXN-0002958,CUST-93391,4402.87,JPY,Captured,US,Wallet,2024-01-03T11:58:54Z
TXN-0002959,CUST-87908,4562.73,EUR,Declined,BR,Wallet,2024-01-03T12:00:07Z
TXN-0002960,CUST-18704,2726.38,INR,Authorized,CA,UPI,2024-01-03T12:01:20Z
TXN-0002961,CUST-34352,4028.62,INR,Captured,AU,Amex,2024-01-03T12:02:33Z
TXN-0002962,CUST-41504,4119.73,GBP,Authorized,CA,SEPA,2024-01-03T12:03:46Z
TXN-0002963,CUST-61056,1540.40,BRL,Voided,CA,BankTransfer,2024-01-03T12:04:59Z
TXN-0002964,CUST-21751,180.43,JPY,Voided,IN,Amex,2024-01-03T12:06:12Z
TXN-0002965,CUST-51928,4096.17,CAD,Declined,BR,UPI,2024-01-03T12:07:25Z
TXN-0002966,CUST-33265,2120.53,INR,Declined,IN,UPI,2024-01-03T12:08:38Z
TXN-0002967,CUST-16512,1074.54,JPY,Captured,BR,Amex,2024-01-03T12:09:51Z
TXN-0002968,CUST-22789,2490.28,EUR,Authorized,BR,GiftCard,2024-01-03T12:11:04Z
TXN-0002969,CUST-24987,2419.21,GBP,Refunded,EU,MasterCard,2024-01-03T12:12:17Z
TXN-0002970,CUST-91359,204.94,BRL,Voided,CA,BankTransfer,2024-01-03T12:13:30Z
TXN-0002971,CUST-41891,3218.43,INR,Captured,AU,UPI,2024-01-03T12:14:43Z
TXN-0002972,CUST-35141,49.31,AUD,Refunded,CA,UPI,2024-01-03T12:15:56Z
TXN-0002973,CUST-59279,2652.72,USD,Authorized,AU,UPI,2024-01-03T12:17:09Z
TXN-0002974,CUST-17589,2704.28,BRL,Voided,AU,UPI,2024-01-03T12:18:22Z
TXN-0002975,CUST-6491,4905.80,GBP,Refunded,UK,MasterCard,2024-01-03T12:19:35Z
TXN-0002976,CUST-91807,3978.49,AUD,Captured,IN,GiftCard,2024-01-03T12:20:48Z
TXN-0002977,CUST-67515,60.12,JPY,Authorized,JP,MasterCard,2024-01-03T12:22:01Z
TXN-0002978,CUST-36328,3374.71,BRL,Authorized,IN,Visa,2024-01-03T12:23:14Z
TXN-0002979,CUST-45910,4652.07,JPY,Refunded,AU,UPI,2024-01-03T12:24:27Z
TXN-0002980,CUST-13671,1292.54,JPY,Captured,US,UPI,2024-01-03T12:25:40Z
TXN-0002981,CUST-60115,2354.83,EUR,Authorized,CA,GiftCard,2024-01-03T12:26:53Z
TXN-0002982,CUST-12641,4019.16,INR,Declined,UK,GiftCard,2024-01-03T12:28:06Z
TXN-0002983,CUST-26017,4061.38,BRL,Authorized,BR,BankTransfer,2024-01-03T12:29:19Z
TXN-0002984,CUST-4267,3790.48,BRL,Captured,US,UPI,2024-01-03T12:30:32Z
TXN-0002985,CUST-77548,51.82,BRL,Authorized,UK,Visa,2024-01-03T12:31:45Z
TXN-0002986,CUST-98721,1290.55,USD,Captured,UK,MasterCard,2024-01-03T12:32:58Z
TXN-0002987,CUST-7264,913.42,GBP,Refunded,EU,Wallet,2024-01-03T12:34:11Z
TXN-0002988,CUST-22688,1750.86,BRL,Authorized,BR,MasterCard,2024-01-03T12:35:24Z
TXN-0002989,CUST-76947,4862.09,USD,Authorized,EU,Visa,2024-01-03T12:36:37Z
TXN-0002990,CUST-95718,2063.09,BRL,Voided,BR,UPI,2024-01-03T12:37:50Z
TXN-0002991,CUST-52709,2944.69,EUR,Refunded,BR,Visa,2024-01-03T12:39:03Z
TXN-0002992,CUST-73475,146.59,BRL,Refunded,JP,MasterCard,2024-01-03T12:40:16Z
TXN-0002993,CUST-21357,4179.84,GBP,Declined,IN,UPI,2024-01-03T12:41:29Z
TXN-0002994,CUST-61354,2461.30,EUR,Refunded,US,MasterCard,2024-01-03T12:42:42Z
TXN-0002995,CUST-18400,302.62,JPY,Captured,IN,Wallet,2024-01-03T12:43:55Z
TXN-0002996,CUST-29634,1966.33,CAD,Captured,BR,UPI,2024-01-03T12:45:08Z
TXN-0002997,CUST-98377,4397.08,GBP,Captured,IN,Amex,2024-01-03T12:46:21Z
TXN-0002998,CUST-73281,4990.32,GBP,Authorized,JP,GiftCard,2024-01-03T12:47:34Z
TXN-0002999,CUST-30164,455.83,EUR,Voided,CA,Amex,2024-01-03T12:48:47Z
TXN-0003000,CUST-42774,1937.27,JPY,Captured,IN,GiftCard,2024-01-03T12:50:00Z
TXN-0003001,CUST-27436,3462.78,USD,Refunded,BR,Wallet,2024-01-03T12:51:13Z
TXN-0003002,CUST-79091,3474.39,JPY,Voided,BR,UPI,2024-01-03T12:52:26Z
TXN-0003003,CUST-55496,4509.10,GBP,Captured,US,Wallet,2024-01-03T12:53:39Z
TXN-0003004,CUST-47198,2032.38,BRL,Refunded,EU,SEPA,2024-01-03T12:54:52Z
TXN-0003005,CUST-34767,1987.15,CAD,Refunded,CA,MasterCard,2024-01-03T12:56:05Z
TXN-0003006,CUST-35728,308.83,EUR,Refunded,IN,BankTransfer,2024-01-03T12:57:18Z
TXN-0003007,CUST-28563,1484.09,CAD,Captured,JP,Wallet,2024-01-03T12:58:31Z
TXN-0003008,CUST-86236,1548.93,AUD,Voided,EU,MasterCard,2024-01-03T12:59:44Z
TXN-0003009,CUST-96085,4174.61,BRL,Authorized,EU,MasterCard,2024-01-03T13:00:57Z
TXN-0003010,CUST-23191,4802.96,AUD,Voided,CA,UPI,2024-01-03T13:02:10Z
TXN-0003011,CUST-88628,226.56,USD,Voided,CA,GiftCard,2024-01-03T13:03:23Z
TXN-0003012,CUST-69454,3460.81,GBP,Declined,BR,BankTransfer,2024-01-03T13:04:36Z
TXN-0003013,CUST-19013,4623.78,INR,Refunded,BR,GiftCard,2024-01-03T13:05:49Z
TXN-0003014,CUST-86686,1502.88,JPY,Captured,US,Wallet,2024-01-03T13:07:02Z
TXN-0003015,CUST-80975,1397.53,AUD,Declined,EU,GiftCard,2024-01-03T13:08:15Z
TXN-0003016,CUST-12262,3610.43,USD,Declined,AU,Visa,2024-01-03T13:09:28Z
TXN-0003017,CUST-47843,4101.42,INR,Captured,EU,GiftCard,2024-01-03T13:10:41Z
TXN-0003018,CUST-98376,3969.94,JPY,Declined,JP,Wallet,2024-01-03T13:11:54Z
TXN-0003019,CUST-23069,4630.35,GBP,Declined,JP,Visa,2024-01-03T13:13:07Z
TXN-0003020,CUST-73834,4912.73,AUD,Authorized,IN,Visa,2024-01-03T13:14:20Z
TXN-0003021,CUST-54127,2720.40,AUD,Voided,CA,Wallet,2024-01-03T13:15:33Z
TXN-0003022,CUST-46573,4833.59,EUR,Voided,US,MasterCard,2024-01-03T13:16:46Z
TXN-0003023,CUST-51546,3536.52,JPY,Captured,AU,SEPA,2024-01-03T13:17:59Z
TXN-0003024,CUST-64639,4434.70,JPY,Authorized,AU,UPI,2024-01-03T13:19:12Z
TXN-0003025,CUST-23228,2708.18,CAD,Captured,JP,UPI,2024-01-03T13:20:25Z
TXN-0003026,CUST-49375,4372.99,USD,Authorized,IN,UPI,2024-01-03T13:21:38Z
TXN-0003027,CUST-11761,3324.97,USD,Refunded,JP,Wallet,2024-01-03T13:22:51Z
TXN-0003028,CUST-3105,1046.93,JPY,Voided,AU,BankTransfer,2024-01-03T13:24:04Z
TXN-0003029,CUST-60194,4063.68,BRL,Refunded,IN,UPI,2024-01-03T13:25:17Z
TXN-0003030,CUST-80485,543.62,GBP,Captured,AU,GiftCard,2024-01-03T13:26:30Z
TXN-0003031,CUST-22767,928.97,USD,Captured,UK,MasterCard,2024-01-03T13:27:43Z
TXN-0003032,CUST-89884,1001.31,JPY,Declined,BR,GiftCard,2024-01-03T13:28:56Z
TXN-0003033,CUST-95919,2728.89,INR,Captured,BR,MasterCard,2024-01-03T13:30:09Z
TXN-0003034,CUST-96518,1393.11,BRL,Declined,CA,Amex,2024-01-03T13:31:22Z
TXN-0003035,CUST-65787,4856.16,BRL,Declined,EU,BankTransfer,2024-01-03T13:32:35Z
TXN-0003036,CUST-3727,3963.80,EUR,Voided,AU,SEPA,2024-01-03T13:33:48Z
TXN-0003037,CUST-56097,232.25,INR,Voided,US,Wallet,2024-01-03T13:35:01Z
TXN-0003038,CUST-56656,890.48,EUR,Refunded,US,MasterCard,2024-01-03T13:36:14Z
TXN-0003039,CUST-89810,1083.59,AUD,Refunded,US,SEPA,2024-01-03T13:37:27Z
TXN-0003040,CUST-17836,175.95,AUD,Refunded,AU,MasterCard,2024-01-03T13:38:40Z
TXN-0003041,CUST-61523,4927.18,INR,Voided,IN,Amex,2024-01-03T13:39:53Z
TXN-0003042,CUST-2730,1959.41,BRL,Voided,CA,BankTransfer,2024-01-03T13:41:06Z
TXN-0003043,CUST-53300,394.61,GBP,Refunded,AU,SEPA,2024-01-03T13:42:19Z
TXN-0003044,CUST-18758,2004.58,JPY,Declined,EU,GiftCard,2024-01-03T13:43:32Z
TXN-0003045,CUST-78831,2131.90,JPY,Captured,IN,UPI,2024-01-03T13:44:45Z
TXN-0003046,CUST-84747,1330.23,AUD,Captured,EU,BankTransfer,2024-01-03T13:45:58Z
TXN-0003047,CUST-2335,3889.84,BRL,Declined,BR,SEPA,2024-01-03T13:47:11Z
TXN-0003048,CUST-13383,111.55,CAD,Refunded,BR,SEPA,2024-01-03T13:48:24Z
TXN-0003049,CUST-74493,1594.60,BRL,Voided,JP,Visa,2024-01-03T13:49:37Z
TXN-0003050,CUST-97855,1601.21,INR,Refunded,UK,BankTransfer,2024-01-03T13:50:50Z
TXN-0003051,CUST-29270,1380.36,CAD,Refunded,EU,Wallet,2024-01-03T13:52:03Z
TXN-0003052,CUST-50481,4763.79,EUR,Voided,UK,BankTransfer,2024-01-03T13:53:16Z
TXN-0003053,CUST-96187,1993.60,INR,Voided,UK,MasterCard,2024-01-03T13:54:29Z
TXN-0003054,CUST-50315,3827.51,JPY,Captured,JP,Wallet,2024-01-03T13:55:42Z
TXN-0003055,CUST-88158,2828.59,EUR,Authorized,CA,BankTransfer,2024-01-03T13:56:55Z
TXN-0003056,CUST-38304,87.04,BRL,Refunded,US,GiftCard,2024-01-03T13:58:08Z
TXN-0003057,CUST-63570,1041.87,EUR,Voided,IN,MasterCard,2024-01-03T13:59:21Z
TXN-0003058,CUST-12828,3316.32,GBP,Refunded,UK,MasterCard,2024-01-03T14:00:34Z
TXN-0003059,CUST-24593,2608.23,BRL,Captured,CA,BankTransfer,2024-01-03T14:01:47Z
TXN-0003060,CUST-48251,640.66,GBP,Captured,BR,BankTransfer,2024-01-03T14:03:00Z
TXN-0003061,CUST-91642,1104.55,JPY,Declined,UK,GiftCard,2024-01-03T14:04:13Z
TXN-0003062,CUST-42973,3437.89,BRL,Declined,EU,UPI,2024-01-03T14:05:26Z
TXN-0003063,CUST-58951,1815.15,GBP,Refunded,JP,Amex,2024-01-03T14:06:39Z
TXN-0003064,CUST-46531,358.57,USD,Voided,CA,GiftCard,2024-01-03T14:07:52Z
TXN-0003065,CUST-17849,4021.72,USD,Captured,IN,Wallet,2024-01-03T14:09:05Z
TXN-0003066,CUST-21445,4354.49,EUR,Captured,EU,Amex,2024-01-03T14:10:18Z
TXN-0003067,CUST-83259,855.30,INR,Refunded,IN,GiftCard,2024-01-03T14:11:31Z
TXN-0003068,CUST-63076,2508.83,AUD,Refunded,IN,Amex,2024-01-03T14:12:44Z
TXN-0003069,CUST-50498,2944.76,AUD,Captured,BR,BankTransfer,2024-01-03T14:13:57Z
TXN-0003070,CUST-61323,3855.99,BRL,Captured,UK,GiftCard,2024-01-03T14:15:10Z
TXN-0003071,CUST-60381,2066.69,CAD,Authorized,UK,MasterCard,2024-01-03T14:16:23Z
TXN-0003072,CUST-75235,1968.58,AUD,Refunded,US,Amex,2024-01-03T14:17:36Z
TXN-0003073,CUST-76287,1661.77,AUD,Captured,EU,Amex,2024-01-03T14:18:49Z
TXN-0003074,CUST-6886,4559.44,JPY,Authorized,BR,Wallet,2024-01-03T14:20:02Z
TXN-0003075,CUST-32046,2495.18,AUD,Captured,JP,MasterCard,2024-01-03T14:21:15Z
TXN-0003076,CUST-68671,1007.62,JPY,Voided,IN,Amex,2024-01-03T14:22:28Z
TXN-0003077,CUST-33916,3262.15,BRL,Refunded,UK,GiftCard,2024-01-03T14:23:41Z
TXN-0003078,CUST-8326,4030.43,USD,Voided,UK,Visa,2024-01-03T14:24:54Z
TXN-0003079,CUST-97756,1959.73,JPY,Declined,BR,BankTransfer,2024-01-03T14:26:07Z
TXN-0003080,CUST-91679,725.59,EUR,Captured,UK,Amex,2024-01-03T14:27:20Z
TXN-0003081,CUST-22824,414.05,JPY,Refunded,IN,MasterCard,2024-01-03T14:28:33Z
TXN-0003082,CUST-80357,3505.70,INR,Refunded,UK,SEPA,2024-01-03T14:29:46Z
TXN-0003083,CUST-52572,2486.97,CAD,Voided,BR,Visa,2024-01-03T14:30:59Z
TXN-0003084,CUST-37602,198.38,USD,Refunded,CA,SEPA,2024-01-03T14:32:12Z
TXN-0003085,CUST-41634,1290.72,CAD,Declined,AU,BankTransfer,2024-01-03T14:33:25Z
TXN-0003086,CUST-40093,2984.98,JPY,Captured,UK,Wallet,2024-01-03T14:34:38Z
TXN-0003087,CUST-71728,2124.08,INR,Declined,IN,Wallet,2024-01-03T14:35:51Z
TXN-0003088,CUST-70598,921.65,AUD,Refunded,IN,MasterCard,2024-01-03T14:37:04Z
TXN-0003089,CUST-17887,683.58,JPY,Authorized,US,GiftCard,2024-01-03T14:38:17Z
TXN-0003090,CUST-5986,3571.67,EUR,Refunded,UK,GiftCard,2024-01-03T14:39:30Z
TXN-0003091,CUST-93127,2264.16,EUR,Voided,AU,BankTransfer,2024-01-03T14:40:43Z
TXN-0003092,CUST-6876,1222.85,BRL,Authorized,CA,Visa,2024-01-03T14:41:56Z
TXN-0003093,CUST-79564,3304.22,INR,Captured,EU,UPI,2024-01-03T14:43:09Z
TXN-0003094,CUST-33311,4217.15,EUR,Voided,EU,GiftCard,2024-01-03T14:44:22Z
TXN-0003095,CUST-26871,1056.39,CAD,Refunded,US,UPI,2024-01-03T14:45:35Z
TXN-0003096,CUST-28468,3672.21,CAD,Refunded,EU,SEPA,2024-01-03T14:46:48Z
TXN-0003097,CUST-84343,2011.72,INR,Declined,US,Amex,2024-01-03T14:48:01Z
TXN-0003098,CUST-59243,1749.18,EUR,Captured,CA,MasterCard,2024-01-03T14:49:14Z
TXN-0003099,CUST-26792,4066.03,INR,Refunded,BR,Visa,2024-01-03T14:50:27Z
TXN-0003100,CUST-20966,769.43,JPY,Refunded,AU,Wallet,2024-01-03T14:51:40Z
TXN-0003101,CUST-5948,3075.42,JPY,Voided,US,Wallet,2024-01-03T14:52:53Z
TXN-0003102,CUST-47714,1378.64,JPY,Captured,CA,GiftCard,2024-01-03T14:54:06Z
TXN-0003103,CUST-7121,1798.25,INR,Authorized,BR,BankTransfer,2024-01-03T14:55:19Z
TXN-0003104,CUST-46082,2232.06,AUD,Refunded,IN,GiftCard,2024-01-03T14:56:32Z
TXN-0003105,CUST-71457,1587.03,INR,Captured,JP,Amex,2024-01-03T14:57:45Z
TXN-0003106,CUST-92276,3487.10,USD,Declined,JP,Wallet,2024-01-03T14:58:58Z
TXN-0003107,CUST-81823,1949.87,AUD,Declined,EU,Wallet,2024-01-03T15:00:11Z
TXN-0003108,CUST-13809,3176.79,USD,Refunded,UK,SEPA,2024-01-03T15:01:24Z
TXN-0003109,CUST-41411,1516.03,INR,Captured,AU,UPI,2024-01-03T15:02:37Z
TXN-0003110,CUST-46279,46.95,JPY,Voided,CA,BankTransfer,2024-01-03T15:03:50Z
TXN-0003111,CUST-26525,1674.00,EUR,Declined,BR,BankTransfer,2024-01-03T15:05:03Z
TXN-0003112,CUST-90645,2975.36,USD,Declined,BR,Wallet,2024-01-03T15:06:16Z
TXN-0003113,CUST-52176,3527.98,INR,Voided,JP,SEPA,2024-01-03T15:07:29Z
TXN-0003114,CUST-43458,3477.94,EUR,Authorized,JP,Visa,2024-01-03T15:08:42Z
TXN-0003115,CUST-74072,116.33,AUD,Authorized,IN,Amex,2024-01-03T15:09:55Z
TXN-0003116,CUST-65092,3832.04,GBP,Captured,CA,Wallet,2024-01-03T15:11:08Z
TXN-0003117,CUST-94331,4620.92,INR,Captured,CA,MasterCard,2024-01-03T15:12:21Z
TXN-0003118,CUST-81000,2500.08,AUD,Captured,IN,UPI,2024-01-03T15:13:34Z
TXN-0003119,CUST-39769,4860.46,USD,Captured,CA,BankTransfer,2024-01-03T15:14:47Z
TXN-0003120,CUST-98093,2913.61,BRL,Declined,CA,SEPA,2024-01-03T15:16:00Z
TXN-0003121,CUST-49259,1621.77,AUD,Captured,BR,Amex,2024-01-03T15:17:13Z
TXN-0003122,CUST-51539,4442.86,USD,Refunded,JP,SEPA,2024-01-03T15:18:26Z
TXN-0003123,CUST-47323,3485.48,CAD,Voided,JP,UPI,2024-01-03T15:19:39Z
TXN-0003124,CUST-46104,523.00,AUD,Refunded,BR,MasterCard,2024-01-03T15:20:52Z
TXN-0003125,CUST-60897,585.96,JPY,Refunded,UK,Visa,2024-01-03T15:22:05Z
TXN-0003126,CUST-71465,1908.31,USD,Declined,EU,Visa,2024-01-03T15:23:18Z
TXN-0003127,CUST-40772,3455.69,GBP,Voided,BR,SEPA,2024-01-03T15:24:31Z
TXN-0003128,CUST-83099,2348.00,CAD,Declined,JP,Amex,2024-01-03T15:25:44Z
TXN-0003129,CUST-71580,2330.62,INR,Captured,IN,SEPA,2024-01-03T15:26:57Z
TXN-0003130,CUST-54535,889.08,USD,Declined,BR,Visa,2024-01-03T15:28:10Z
TXN-0003131,CUST-6500,4953.20,AUD,Captured,AU,Wallet,2024-01-03T15:29:23Z
TXN-0003132,CUST-65756,869.45,CAD,Voided,JP,Visa,2024-01-03T15:30:36Z
TXN-0003133,CUST-61592,7.32,USD,Voided,US,GiftCard,2024-01-03T15:31:49Z
TXN-0003134,CUST-4734,2685.97,CAD,Declined,US,GiftCard,2024-01-03T15:33:02Z
TXN-0003135,CUST-81558,4751.15,BRL,Authorized,BR,MasterCard,2024-01-03T15:34:15Z
TXN-0003136,CUST-27003,3633.14,JPY,Captured,CA,Visa,2024-01-03T15:35:28Z
TXN-0003137,CUST-92662,3886.85,INR,Authorized,EU,GiftCard,2024-01-03T15:36:41Z
TXN-0003138,CUST-53529,4680.64,INR,Captured,US,BankTransfer,2024-01-03T15:37:54Z
TXN-0003139,CUST-6182,4414.21,BRL,Declined,US,GiftCard,2024-01-03T15:39:07Z
TXN-0003140,CUST-94975,385.79,JPY,Voided,US,MasterCard,2024-01-03T15:40:20Z
TXN-0003141,CUST-58077,4718.57,EUR,Captured,BR,UPI,2024-01-03T15:41:33Z
TXN-0003142,CUST-39262,4516.77,INR,Authorized,BR,Visa,2024-01-03T15:42:46Z
TXN-0003143,CUST-73464,2713.40,INR,Captured,IN,GiftCard,2024-01-03T15:43:59Z
TXN-0003144,CUST-40589,3222.12,INR,Declined,JP,Wallet,2024-01-03T15:45:12Z
TXN-0003145,CUST-34330,4911.50,GBP,Authorized,AU,BankTransfer,2024-01-03T15:46:25Z
TXN-0003146,CUST-73959,1108.10,USD,Captured,EU,Wallet,2024-01-03T15:47:38Z
TXN-0003147,CUST-62577,3049.00,BRL,Authorized,AU,UPI,2024-01-03T15:48:51Z
TXN-0003148,CUST-84852,326.92,EUR,Refunded,EU,Amex,2024-01-03T15:50:04Z
TXN-0003149,CUST-91914,4183.82,EUR,Voided,BR,Wallet,2024-01-03T15:51:17Z
TXN-0003150,CUST-73566,2707.08,AUD,Voided,JP,SEPA,2024-01-03T15:52:30Z
TXN-0003151,CUST-86552,3420.35,INR,Declined,UK,Wallet,2024-01-03T15:53:43Z
TXN-0003152,CUST-4498,4803.93,AUD,Authorized,CA,Visa,2024-01-03T15:54:56Z
TXN-0003153,CUST-48130,2762.32,GBP,Refunded,IN,BankTransfer,2024-01-03T15:56:09Z
TXN-0003154,CUST-24404,2061.69,JPY,Captured,AU,Amex,2024-01-03T15:57:22Z
TXN-0003155,CUST-78627,369.63,CAD,Refunded,AU,MasterCard,2024-01-03T15:58:35Z
TXN-0003156,CUST-89317,2738.22,JPY,Refunded,AU,SEPA,2024-01-03T15:59:48Z
TXN-0003157,CUST-60906,2961.85,AUD,Captured,CA,BankTransfer,2024-01-03T16:01:01Z
TXN-0003158,CUST-82949,4175.73,GBP,Declined,CA,Visa,2024-01-03T16:02:14Z
TXN-0003159,CUST-89041,3484.29,CAD,Voided,EU,BankTransfer,2024-01-03T16:03:27Z
TXN-0003160,CUST-6725,2564.13,EUR,Captured,CA,MasterCard,2024-01-03T16:04:40Z
TXN-0003161,CUST-74160,1633.80,GBP,Authorized,UK,MasterCard,2024-01-03T16:05:53Z
TXN-0003162,CUST-92383,31.77,USD,Voided,EU,UPI,2024-01-03T16:07:06Z
TXN-0003163,CUST-70345,4107.25,JPY,Captured,IN,BankTransfer,2024-01-03T16:08:19Z
TXN-0003164,CUST-31200,3802.05,AUD,Refunded,US,GiftCard,2024-01-03T16:09:32Z
TXN-0003165,CUST-20429,1835.18,USD,Refunded,CA,Visa,2024-01-03T16:10:45Z
TXN-0003166,CUST-48054,2129.84,AUD,Voided,CA,UPI,2024-01-03T16:11:58Z
TXN-0003167,CUST-32575,3989.72,CAD,Refunded,IN,GiftCard,2024-01-03T16:13:11Z
TXN-0003168,CUST-85409,1932.17,AUD,Captured,JP,SEPA,2024-01-03T16:14:24Z
TXN-0003169,CUST-71060,813.16,BRL,Declined,IN,MasterCard,2024-01-03T16:15:37Z
TXN-0003170,CUST-78011,1032.46,GBP,Declined,EU,Amex,2024-01-03T16:16:50Z
TXN-0003171,CUST-57527,8.52,CAD,Authorized,BR,BankTransfer,2024-01-03T16:18:03Z
TXN-0003172,CUST-64773,1403.74,AUD,Voided,AU,SEPA,2024-01-03T16:19:16Z
TXN-0003173,CUST-56722,2985.13,CAD,Refunded,EU,BankTransfer,2024-01-03T16:20:29Z
TXN-0003174,CUST-91080,2428.14,JPY,Declined,US,MasterCard,2024-01-03T16:21:42Z
TXN-0003175,CUST-94389,964.01,GBP,Voided,UK,GiftCard,2024-01-03T16:22:55Z
TXN-0003176,CUST-91882,4848.85,GBP,Refunded,BR,BankTransfer,2024-01-03T16:24:08Z
TXN-0003177,CUST-71076,4612.13,JPY,Refunded,EU,Visa,2024-01-03T16:25:21Z
TXN-0003178,CUST-35301,4249.19,EUR,Refunded,AU,MasterCard,2024-01-03T16:26:34Z
TXN-0003179,CUST-12187,1539.78,USD,Voided,EU,Wallet,2024-01-03T16:27:47Z
TXN-0003180,CUST-50610,3432.75,BRL,Voided,IN,GiftCard,2024-01-03T16:29:00Z
TXN-0003181,CUST-72117,3175.37,CAD,Authorized,US,GiftCard,2024-01-03T16:30:13Z
