txn_id,timestamp,feature,merchant,instrument,amount_inr,status,customer_id,description
AP00001777,2026-01-05T06:45:34Z,Smart Connect Express Checkout,EatSure,AMAZON_PAY_UPI,6326.26,SUCCESS,CUST250540,Amazon Pay - Smart Connect Express Checkout via EatSure
AP00001778,2026-05-22T03:50:42Z,Saved Payment Instruments,Indigo,NETBANKING,6610.48,PENDING,CUST899308,Amazon Pay - Saved Payment Instruments via Indigo
AP00001779,2026-03-18T17:21:58Z,Shipping Address Book,BWSSB,EMI,3994.64,REFUNDED,CUST166287,Amazon Pay - Shipping Address Book via BWSSB
AP00001780,2026-04-06T02:44:29Z,Order Tracking Integration,Cleartrip,AMAZON_PAY_UPI,5814.6,REFUNDED,CUST617736,Amazon Pay - Order Tracking Integration via Cleartrip
AP00001781,2026-01-22T01:08:11Z,Loyalty Program Integration,ACT Fibernet,NETBANKING,9833.07,PENDING,CUST841026,Amazon Pay - Loyalty Program Integration via ACT Fibernet
AP00001782,2026-03-04T21:03:51Z,Charity Donations,Domino's,AMAZON_PAY_UPI,7681.6,FAILED,CUST720012,Amazon Pay - Charity Donations via Domino's
AP00001783,2026-05-07T18:37:58Z,Tax Invoice Download,Practo,EMI,1875.69,PENDING,CUST626646,Amazon Pay - Tax Invoice Download via Practo
AP00001784,2026-01-04T18:25:37Z,Customer Support Chat,Indigo,AMAZON_PAY_WALLET,5838.96,PENDING,CUST546310,Amazon Pay - Customer Support Chat via Indigo
AP00001785,2026-05-23T12:55:31Z,Dispute Resolution,ACT Fibernet,EMI,8944.92,PENDING,CUST126428,Amazon Pay - Dispute Resolution via ACT Fibernet
AP00001786,2026-01-07T15:59:03Z,Subscription AutoPay,Domino's,EMI,3717.55,REFUNDED,CUST960562,Amazon Pay - Subscription AutoPay via Domino's
AP00001787,2026-04-06T05:19:39Z,Split Bills,Practo,AMAZON_PAY_WALLET,1893.56,REFUNDED,CUST502770,Amazon Pay - Split Bills via Practo
AP00001788,2026-05-04T15:39:13Z,Invoice / Request Money,RedBus,AMAZON_PAY_UPI,6369.07,FAILED,CUST432257,Amazon Pay - Invoice / Request Money via RedBus
AP00001789,2026-02-14T20:03:19Z,Merchant Onboarding,BWSSB,AMAZON_PAY_UPI,6638.68,REFUNDED,CUST712837,Amazon Pay - Merchant Onboarding via BWSSB
AP00001790,2026-03-21T13:03:37Z,Risk-Based Step-Up,BigBasket,AMAZON_PAY_WALLET,6826.34,REVERSED,CUST588312,Amazon Pay - Risk-Based Step-Up via BigBasket
AP00001791,2026-05-14T10:29:39Z,Device Binding,BigBasket,AMAZON_PAY_UPI,3327.6,REFUNDED,CUST500363,Amazon Pay - Device Binding via BigBasket
AP00001792,2026-03-28T05:14:51Z,Velocity Controls,Cleartrip,NETBANKING,4167.39,REFUNDED,CUST961472,Amazon Pay - Velocity Controls via Cleartrip
AP00001793,2026-05-13T15:23:55Z,Refund SLA Tracking,BigBasket,CARD_TOKEN,8751.65,FAILED,CUST480308,Amazon Pay - Refund SLA Tracking via BigBasket
AP00001794,2026-04-16T08:29:43Z,Reconciliation Reports,Uber,AMAZON_PAY_WALLET,2363.48,REFUNDED,CUST588316,Amazon Pay - Reconciliation Reports via Uber
AP00001795,2026-05-26T13:33:23Z,Webhooks & Events,Bescom,AMAZON_PAY_WALLET,691.44,FAILED,CUST975222,Amazon Pay - Webhooks & Events via Bescom
AP00001796,2026-04-16T13:17:41Z,API Rate Limits,Bookmyshow,AMAZON_PAY_UPI,4295.82,SUCCESS,CUST151305,Amazon Pay - API Rate Limits via Bookmyshow
AP00001797,2026-05-14T03:50:42Z,Sandbox Environment,MakeMyTrip,AMAZON_PAY_WALLET,2259.79,REVERSED,CUST813218,Amazon Pay - Sandbox Environment via MakeMyTrip
AP00001798,2026-03-26T22:30:08Z,Compliance Reporting,Cleartrip,EMI,2671.23,SUCCESS,CUST613446,Amazon Pay - Compliance Reporting via Cleartrip
AP00001799,2026-01-09T15:12:41Z,PCI-DSS Tokenization,Practo,CARD_TOKEN,6207.54,FAILED,CUST891384,Amazon Pay - PCI-DSS Tokenization via Practo
AP00001800,2026-05-11T12:19:15Z,One-Click Checkout,MakeMyTrip,CARD_TOKEN,9460.17,REVERSED,CUST265955,Amazon Pay - One-Click Checkout via MakeMyTrip
AP00001801,2026-01-20T16:33:52Z,Buy Now Pay Later,Bookmyshow,EMI,2696.89,FAILED,CUST855571,Amazon Pay - Buy Now Pay Later via Bookmyshow
AP00001802,2026-05-18T19:54:00Z,UPI Payments,Practo,NETBANKING,9823.98,SUCCESS,CUST576254,Amazon Pay - UPI Payments via Practo
AP00001803,2026-02-20T14:19:53Z,Recurring Payments,ACT Fibernet,CARD_TOKEN,7052.72,PENDING,CUST520829,Amazon Pay - Recurring Payments via ACT Fibernet
AP00001804,2026-03-06T16:09:12Z,Amazon Pay Wallet,Bookmyshow,AMAZON_PAY_WALLET,1035.28,REFUNDED,CUST600113,Amazon Pay - Amazon Pay Wallet via Bookmyshow
AP00001805,2026-02-04T13:10:02Z,Send Money to Contacts,BigBasket,EMI,8344.79,FAILED,CUST728520,Amazon Pay - Send Money to Contacts via BigBasket
AP00001806,2026-01-16T16:54:11Z,Bill Payments,MakeMyTrip,AMAZON_PAY_UPI,1590.86,FAILED,CUST339136,Amazon Pay - Bill Payments via MakeMyTrip
AP00001807,2026-01-22T07:19:57Z,Mobile Recharge,Swiggy,AMAZON_PAY_WALLET,731.32,SUCCESS,CUST976657,Amazon Pay - Mobile Recharge via Swiggy
AP00001808,2026-01-22T05:20:25Z,DTH Recharge,BigBasket,NETBANKING,6013.7,PENDING,CUST169009,Amazon Pay - DTH Recharge via BigBasket
AP00001809,2026-02-03T23:50:42Z,Insurance Premium Payments,Cleartrip,CARD_TOKEN,2572.6,SUCCESS,CUST852122,Amazon Pay - Insurance Premium Payments via Cleartrip
AP00001810,2026-02-15T19:50:28Z,Credit Card Bill Payments,BWSSB,NETBANKING,137.13,REVERSED,CUST828276,Amazon Pay - Credit Card Bill Payments via BWSSB
AP00001811,2026-02-21T08:30:45Z,EMI Auto-Debit,Swiggy,EMI,7542.51,REVERSED,CUST938232,Amazon Pay - EMI Auto-Debit via Swiggy
AP00001812,2026-05-07T17:26:18Z,Rewards & Cashback,Bescom,AMAZON_PAY_UPI,144.48,PENDING,CUST160284,Amazon Pay - Rewards & Cashback via Bescom
AP00001813,2026-04-28T18:34:07Z,Coupons & Promo Codes,Tata Power,CARD_TOKEN,6290.17,FAILED,CUST524433,Amazon Pay - Coupons & Promo Codes via Tata Power
AP00001814,2026-05-06T09:03:01Z,Gift Cards,Practo,AMAZON_PAY_UPI,7315.27,REFUNDED,CUST463658,Amazon Pay - Gift Cards via Practo
AP00001815,2026-05-15T21:28:43Z,Merchant Settlements,BWSSB,CARD_TOKEN,9938.28,REFUNDED,CUST542581,Amazon Pay - Merchant Settlements via BWSSB
AP00001816,2026-04-02T18:10:14Z,Refund Processing,Airtel,CARD_TOKEN,5346.86,PENDING,CUST696708,Amazon Pay - Refund Processing via Airtel
AP00001817,2026-03-03T23:35:04Z,Transaction History,BWSSB,AMAZON_PAY_UPI,7198.01,REVERSED,CUST483099,Amazon Pay - Transaction History via BWSSB
AP00001818,2026-02-27T10:36:15Z,KYC Verification,EatSure,AMAZON_PAY_WALLET,1672.54,REVERSED,CUST343870,Amazon Pay - KYC Verification via EatSure
AP00001819,2026-04-25T01:20:49Z,Fraud Detection,Cleartrip,AMAZON_PAY_WALLET,2554.51,REFUNDED,CUST625355,Amazon Pay - Fraud Detection via Cleartrip
AP00001820,2026-03-16T09:23:50Z,PIN & Biometric Authentication,Vodafone,CARD_TOKEN,6254.27,SUCCESS,CUST241170,Amazon Pay - PIN & Biometric Authentication via Vodafone
AP00001821,2026-01-13T07:08:03Z,Strong Customer Authentication,Practo,NETBANKING,8454.55,SUCCESS,CUST595137,Amazon Pay - Strong Customer Authentication via Practo
AP00001822,2026-03-28T12:15:40Z,Multi-Currency Support,Tata 1mg,NETBANKING,1721.74,PENDING,CUST152712,Amazon Pay - Multi-Currency Support via Tata 1mg
AP00001823,2026-05-12T00:31:57Z,Cross-Border Payments,Jio,AMAZON_PAY_UPI,5945.06,SUCCESS,CUST845059,Amazon Pay - Cross-Border Payments via Jio
AP00001824,2026-05-15T20:55:13Z,QR Code Payments,Uber,AMAZON_PAY_UPI,1845.02,SUCCESS,CUST778308,Amazon Pay - QR Code Payments via Uber
AP00001825,2026-02-26T01:29:36Z,NFC Tap-to-Pay,RedBus,AMAZON_PAY_UPI,7054.12,FAILED,CUST847936,Amazon Pay - NFC Tap-to-Pay via RedBus
AP00001826,2026-05-23T03:39:44Z,Voice Payments,RedBus,AMAZON_PAY_UPI,2346.32,FAILED,CUST520472,Amazon Pay - Voice Payments via RedBus
AP00001827,2026-02-02T10:19:03Z,Smart Connect Express Checkout,MakeMyTrip,EMI,9535.09,SUCCESS,CUST598905,Amazon Pay - Smart Connect Express Checkout via MakeMyTrip
AP00001828,2026-01-02T12:16:15Z,Saved Payment Instruments,RedBus,NETBANKING,5957.25,REVERSED,CUST824594,Amazon Pay - Saved Payment Instruments via RedBus
AP00001829,2026-05-24T12:44:10Z,Shipping Address Book,Domino's,AMAZON_PAY_UPI,4209.04,SUCCESS,CUST789473,Amazon Pay - Shipping Address Book via Domino's
AP00001830,2026-05-23T06:12:01Z,Order Tracking Integration,Zomato,AMAZON_PAY_UPI,4189.09,SUCCESS,CUST674248,Amazon Pay - Order Tracking Integration via Zomato
AP00001831,2026-02-10T13:17:20Z,Loyalty Program Integration,Tata 1mg,EMI,9480.7,REFUNDED,CUST816649,Amazon Pay - Loyalty Program Integration via Tata 1mg
AP00001832,2026-05-25T20:38:47Z,Charity Donations,Tata Power,AMAZON_PAY_UPI,6152.17,REVERSED,CUST898302,Amazon Pay - Charity Donations via Tata Power
AP00001833,2026-05-13T21:33:44Z,Tax Invoice Download,EatSure,CARD_TOKEN,9915.9,PENDING,CUST602895,Amazon Pay - Tax Invoice Download via EatSure
AP00001834,2026-02-23T06:43:41Z,Customer Support Chat,BigBasket,CARD_TOKEN,5280.53,REFUNDED,CUST624642,Amazon Pay - Customer Support Chat via BigBasket
AP00001835,2026-05-27T17:48:20Z,Dispute Resolution,Airtel,AMAZON_PAY_UPI,204.75,PENDING,CUST564069,Amazon Pay - Dispute Resolution via Airtel
AP00001836,2026-01-15T07:11:55Z,Subscription AutoPay,Tata Power,EMI,3975.64,SUCCESS,CUST105251,Amazon Pay - Subscription AutoPay via Tata Power
AP00001837,2026-01-21T02:19:54Z,Split Bills,Practo,EMI,9396.66,FAILED,CUST614871,Amazon Pay - Split Bills via Practo
AP00001838,2026-04-10T09:42:13Z,Invoice / Request Money,Vodafone,NETBANKING,4283.01,SUCCESS,CUST382410,Amazon Pay - Invoice / Request Money via Vodafone
AP00001839,2026-03-04T14:12:33Z,Merchant Onboarding,EatSure,NETBANKING,1506.69,REVERSED,CUST441539,Amazon Pay - Merchant Onboarding via EatSure
AP00001840,2026-01-07T13:43:18Z,Risk-Based Step-Up,Vodafone,CARD_TOKEN,1081.63,SUCCESS,CUST871719,Amazon Pay - Risk-Based Step-Up via Vodafone
AP00001841,2026-02-09T07:24:20Z,Device Binding,Cleartrip,AMAZON_PAY_UPI,8341.23,FAILED,CUST608711,Amazon Pay - Device Binding via Cleartrip
AP00001842,2026-05-08T15:54:30Z,Velocity Controls,Bookmyshow,AMAZON_PAY_UPI,3212.25,REFUNDED,CUST475906,Amazon Pay - Velocity Controls via Bookmyshow
AP00001843,2026-02-18T07:42:12Z,Refund SLA Tracking,Tata Power,EMI,7248.91,REFUNDED,CUST183933,Amazon Pay - Refund SLA Tracking via Tata Power
AP00001844,2026-02-19T22:12:58Z,Reconciliation Reports,EatSure,CARD_TOKEN,8022.67,SUCCESS,CUST415943,Amazon Pay - Reconciliation Reports via EatSure
AP00001845,2026-03-17T14:31:26Z,Webhooks & Events,ACT Fibernet,EMI,5907.13,FAILED,CUST932743,Amazon Pay - Webhooks & Events via ACT Fibernet
AP00001846,2026-02-05T07:10:37Z,API Rate Limits,Bookmyshow,NETBANKING,5768.06,PENDING,CUST413495,Amazon Pay - API Rate Limits via Bookmyshow
AP00001847,2026-05-11T13:04:52Z,Sandbox Environment,Swiggy,AMAZON_PAY_WALLET,5835.99,SUCCESS,CUST636078,Amazon Pay - Sandbox Environment via Swiggy
AP00001848,2026-05-22T21:50:58Z,Compliance Reporting,BigBasket,AMAZON_PAY_WALLET,3815.0,FAILED,CUST759687,Amazon Pay - Compliance Reporting via BigBasket
AP00001849,2026-03-26T19:44:55Z,PCI-DSS Tokenization,Indigo,AMAZON_PAY_WALLET,7516.57,FAILED,CUST725897,Amazon Pay - PCI-DSS Tokenization via Indigo
AP00001850,2026-01-21T21:23:07Z,One-Click Checkout,BWSSB,NETBANKING,4397.31,PENDING,CUST433452,Amazon Pay - One-Click Checkout via BWSSB
AP00001851,2026-01-23T07:25:05Z,Buy Now Pay Later,BigBasket,AMAZON_PAY_WALLET,2782.76,REVERSED,CUST675157,Amazon Pay - Buy Now Pay Later via BigBasket
AP00001852,2026-04-05T11:23:14Z,UPI Payments,Tata 1mg,AMAZON_PAY_WALLET,5766.68,REVERSED,CUST726276,Amazon Pay - UPI Payments via Tata 1mg
AP00001853,2026-03-07T16:27:17Z,Recurring Payments,ACT Fibernet,AMAZON_PAY_UPI,1470.99,FAILED,CUST608694,Amazon Pay - Recurring Payments via ACT Fibernet
AP00001854,2026-03-12T20:40:00Z,Amazon Pay Wallet,Bescom,CARD_TOKEN,9459.32,PENDING,CUST870252,Amazon Pay - Amazon Pay Wallet via Bescom
AP00001855,2026-01-05T14:50:05Z,Send Money to Contacts,Bookmyshow,CARD_TOKEN,4757.86,FAILED,CUST193400,Amazon Pay - Send Money to Contacts via Bookmyshow
AP00001856,2026-03-10T08:05:56Z,Bill Payments,RedBus,EMI,4298.84,REVERSED,CUST845463,Amazon Pay - Bill Payments via RedBus
AP00001857,2026-04-24T22:37:27Z,Mobile Recharge,Indigo,AMAZON_PAY_WALLET,4638.27,REVERSED,CUST620238,Amazon Pay - Mobile Recharge via Indigo
AP00001858,2026-03-12T19:09:30Z,DTH Recharge,Swiggy,NETBANKING,6001.66,REFUNDED,CUST235961,Amazon Pay - DTH Recharge via Swiggy
AP00001859,2026-04-08T05:23:51Z,Insurance Premium Payments,EatSure,EMI,340.02,PENDING,CUST701695,Amazon Pay - Insurance Premium Payments via EatSure
AP00001860,2026-03-23T18:03:15Z,Credit Card Bill Payments,Bookmyshow,CARD_TOKEN,2188.59,PENDING,CUST966630,Amazon Pay - Credit Card Bill Payments via Bookmyshow
AP00001861,2026-05-11T22:08:21Z,EMI Auto-Debit,Bookmyshow,AMAZON_PAY_UPI,4268.41,REVERSED,CUST968318,Amazon Pay - EMI Auto-Debit via Bookmyshow
AP00001862,2026-02-14T19:25:11Z,Rewards & Cashback,BWSSB,NETBANKING,9408.2,REVERSED,CUST812714,Amazon Pay - Rewards & Cashback via BWSSB
AP00001863,2026-01-04T02:36:11Z,Coupons & Promo Codes,Uber,EMI,5952.92,PENDING,CUST909690,Amazon Pay - Coupons & Promo Codes via Uber
AP00001864,2026-01-03T14:18:19Z,Gift Cards,BWSSB,CARD_TOKEN,9151.11,SUCCESS,CUST288163,Amazon Pay - Gift Cards via BWSSB
AP00001865,2026-03-11T10:08:37Z,Merchant Settlements,Tata Power,AMAZON_PAY_WALLET,1314.98,REVERSED,CUST595336,Amazon Pay - Merchant Settlements via Tata Power
AP00001866,2026-03-11T17:27:06Z,Refund Processing,Jio,CARD_TOKEN,9290.96,REFUNDED,CUST241135,Amazon Pay - Refund Processing via Jio
AP00001867,2026-03-17T10:10:42Z,Transaction History,Bookmyshow,EMI,561.3,PENDING,CUST234246,Amazon Pay - Transaction History via Bookmyshow
AP00001868,2026-02-06T21:44:58Z,KYC Verification,RedBus,AMAZON_PAY_UPI,767.33,SUCCESS,CUST390129,Amazon Pay - KYC Verification via RedBus
AP00001869,2026-03-15T01:46:14Z,Fraud Detection,Zomato,CARD_TOKEN,8106.35,PENDING,CUST925264,Amazon Pay - Fraud Detection via Zomato
AP00001870,2026-03-05T19:29:34Z,PIN & Biometric Authentication,Bescom,EMI,3575.01,PENDING,CUST816630,Amazon Pay - PIN & Biometric Authentication via Bescom
AP00001871,2026-04-14T06:21:37Z,Strong Customer Authentication,Zomato,AMAZON_PAY_UPI,7887.22,SUCCESS,CUST797213,Amazon Pay - Strong Customer Authentication via Zomato
AP00001872,2026-02-27T17:48:45Z,Multi-Currency Support,RedBus,NETBANKING,7789.44,REVERSED,CUST655297,Amazon Pay - Multi-Currency Support via RedBus
AP00001873,2026-05-06T09:09:09Z,Cross-Border Payments,Tata Power,CARD_TOKEN,9109.29,REFUNDED,CUST396911,Amazon Pay - Cross-Border Payments via Tata Power
AP00001874,2026-01-09T14:22:23Z,QR Code Payments,Zomato,CARD_TOKEN,9356.3,SUCCESS,CUST765113,Amazon Pay - QR Code Payments via Zomato
AP00001875,2026-03-06T12:12:47Z,NFC Tap-to-Pay,Zomato,AMAZON_PAY_UPI,7208.84,PENDING,CUST480167,Amazon Pay - NFC Tap-to-Pay via Zomato
AP00001876,2026-02-25T15:27:09Z,Voice Payments,MakeMyTrip,CARD_TOKEN,8464.14,PENDING,CUST771816,Amazon Pay - Voice Payments via MakeMyTrip
AP00001877,2026-04-27T22:24:05Z,Smart Connect Express Checkout,Zomato,EMI,6164.87,REFUNDED,CUST899818,Amazon Pay - Smart Connect Express Checkout via Zomato
AP00001878,2026-04-16T12:35:39Z,Saved Payment Instruments,Tata 1mg,CARD_TOKEN,9798.7,SUCCESS,CUST281689,Amazon Pay - Saved Payment Instruments via Tata 1mg
AP00001879,2026-04-26T09:46:40Z,Shipping Address Book,Cleartrip,EMI,301.99,FAILED,CUST511868,Amazon Pay - Shipping Address Book via Cleartrip
AP00001880,2026-02-08T01:02:52Z,Order Tracking Integration,Bescom,EMI,5892.57,SUCCESS,CUST909439,Amazon Pay - Order Tracking Integration via Bescom
AP00001881,2026-01-11T20:14:24Z,Loyalty Program Integration,Bookmyshow,CARD_TOKEN,8003.72,FAILED,CUST310260,Amazon Pay - Loyalty Program Integration via Bookmyshow
AP00001882,2026-05-18T21:14:24Z,Charity Donations,MakeMyTrip,EMI,3275.59,SUCCESS,CUST554129,Amazon Pay - Charity Donations via MakeMyTrip
AP00001883,2026-05-10T07:52:45Z,Tax Invoice Download,Indigo,AMAZON_PAY_UPI,8859.97,SUCCESS,CUST175118,Amazon Pay - Tax Invoice Download via Indigo
AP00001884,2026-04-08T00:34:18Z,Customer Support Chat,BWSSB,EMI,2370.36,REFUNDED,CUST444361,Amazon Pay - Customer Support Chat via BWSSB
AP00001885,2026-01-24T22:16:16Z,Dispute Resolution,Indigo,EMI,6700.23,REVERSED,CUST451060,Amazon Pay - Dispute Resolution via Indigo
AP00001886,2026-04-12T17:46:27Z,Subscription AutoPay,BWSSB,AMAZON_PAY_UPI,7308.37,REFUNDED,CUST510567,Amazon Pay - Subscription AutoPay via BWSSB
AP00001887,2026-01-24T17:03:39Z,Split Bills,Vodafone,AMAZON_PAY_UPI,1001.29,FAILED,CUST645835,Amazon Pay - Split Bills via Vodafone
AP00001888,2026-01-07T22:34:41Z,Invoice / Request Money,Cleartrip,CARD_TOKEN,806.81,REFUNDED,CUST480957,Amazon Pay - Invoice / Request Money via Cleartrip
AP00001889,2026-05-16T06:13:25Z,Merchant Onboarding,ACT Fibernet,AMAZON_PAY_UPI,8811.76,REVERSED,CUST372008,Amazon Pay - Merchant Onboarding via ACT Fibernet
AP00001890,2026-02-17T09:05:12Z,Risk-Based Step-Up,RedBus,NETBANKING,5816.27,REFUNDED,CUST527710,Amazon Pay - Risk-Based Step-Up via RedBus
AP00001891,2026-03-26T10:27:25Z,Device Binding,RedBus,NETBANKING,1743.49,FAILED,CUST169192,Amazon Pay - Device Binding via RedBus
AP00001892,2026-02-03T01:59:30Z,Velocity Controls,Tata 1mg,CARD_TOKEN,7054.41,REVERSED,CUST371207,Amazon Pay - Velocity Controls via Tata 1mg
AP00001893,2026-04-19T06:04:48Z,Refund SLA Tracking,Airtel,NETBANKING,3034.3,FAILED,CUST235759,Amazon Pay - Refund SLA Tracking via Airtel
AP00001894,2026-03-02T14:20:01Z,Reconciliation Reports,EatSure,AMAZON_PAY_WALLET,7768.86,REVERSED,CUST603358,Amazon Pay - Reconciliation Reports via EatSure
AP00001895,2026-05-13T05:58:24Z,Webhooks & Events,Swiggy,NETBANKING,3530.91,PENDING,CUST647864,Amazon Pay - Webhooks & Events via Swiggy
AP00001896,2026-03-02T11:14:25Z,API Rate Limits,EatSure,AMAZON_PAY_UPI,523.32,SUCCESS,CUST845659,Amazon Pay - API Rate Limits via EatSure
AP00001897,2026-03-23T03:08:18Z,Sandbox Environment,BWSSB,AMAZON_PAY_WALLET,6879.51,PENDING,CUST246210,Amazon Pay - Sandbox Environment via BWSSB
AP00001898,2026-03-21T18:22:21Z,Compliance Reporting,Bescom,EMI,7014.75,FAILED,CUST229995,Amazon Pay - Compliance Reporting via Bescom
AP00001899,2026-02-01T16:07:01Z,PCI-DSS Tokenization,Vodafone,CARD_TOKEN,5260.83,SUCCESS,CUST639955,Amazon Pay - PCI-DSS Tokenization via Vodafone
AP00001900,2026-03-07T16:31:16Z,One-Click Checkout,Uber,EMI,1678.45,FAILED,CUST336982,Amazon Pay - One-Click Checkout via Uber
AP00001901,2026-03-12T01:20:44Z,Buy Now Pay Later,Swiggy,CARD_TOKEN,2265.1,REVERSED,CUST882598,Amazon Pay - Buy Now Pay Later via Swiggy
AP00001902,2026-02-17T18:07:13Z,UPI Payments,Uber,AMAZON_PAY_WALLET,8145.4,REFUNDED,CUST259727,Amazon Pay - UPI Payments via Uber
AP00001903,2026-04-14T21:45:09Z,Recurring Payments,Tata 1mg,AMAZON_PAY_WALLET,5219.15,FAILED,CUST566892,Amazon Pay - Recurring Payments via Tata 1mg
AP00001904,2026-02-05T22:21:24Z,Amazon Pay Wallet,Bescom,AMAZON_PAY_UPI,656.97,REVERSED,CUST933609,Amazon Pay - Amazon Pay Wallet via Bescom
AP00001905,2026-01-02T07:34:41Z,Send Money to Contacts,RedBus,AMAZON_PAY_WALLET,4617.23,REFUNDED,CUST860583,Amazon Pay - Send Money to Contacts via RedBus
AP00001906,2026-01-03T12:26:09Z,Bill Payments,ACT Fibernet,AMAZON_PAY_UPI,9601.17,PENDING,CUST338069,Amazon Pay - Bill Payments via ACT Fibernet
AP00001907,2026-02-15T17:39:23Z,Mobile Recharge,EatSure,EMI,932.16,FAILED,CUST183302,Amazon Pay - Mobile Recharge via EatSure
AP00001908,2026-02-14T17:10:51Z,DTH Recharge,Bescom,NETBANKING,6346.25,REFUNDED,CUST831893,Amazon Pay - DTH Recharge via Bescom
AP00001909,2026-01-20T23:39:30Z,Insurance Premium Payments,Airtel,AMAZON_PAY_UPI,2065.27,REFUNDED,CUST299802,Amazon Pay - Insurance Premium Payments via Airtel
AP00001910,2026-01-05T23:17:19Z,Credit Card Bill Payments,Tata 1mg,EMI,1861.78,REVERSED,CUST463147,Amazon Pay - Credit Card Bill Payments via Tata 1mg
AP00001911,2026-05-28T16:38:07Z,EMI Auto-Debit,Bescom,EMI,2031.07,SUCCESS,CUST140055,Amazon Pay - EMI Auto-Debit via Bescom
AP00001912,2026-01-02T12:26:02Z,Rewards & Cashback,Practo,NETBANKING,9540.46,SUCCESS,CUST712201,Amazon Pay - Rewards & Cashback via Practo
AP00001913,2026-03-24T09:41:07Z,Coupons & Promo Codes,BWSSB,AMAZON_PAY_UPI,3643.31,FAILED,CUST493965,Amazon Pay - Coupons & Promo Codes via BWSSB
AP00001914,2026-03-09T22:40:33Z,Gift Cards,Bescom,EMI,9601.13,FAILED,CUST126689,Amazon Pay - Gift Cards via Bescom
AP00001915,2026-01-03T22:14:01Z,Merchant Settlements,ACT Fibernet,NETBANKING,3813.37,REVERSED,CUST736586,Amazon Pay - Merchant Settlements via ACT Fibernet
AP00001916,2026-01-28T17:34:25Z,Refund Processing,Swiggy,AMAZON_PAY_WALLET,9820.48,FAILED,CUST177446,Amazon Pay - Refund Processing via Swiggy
AP00001917,2026-02-15T00:48:25Z,Transaction History,Cleartrip,AMAZON_PAY_WALLET,4694.31,REFUNDED,CUST885399,Amazon Pay - Transaction History via Cleartrip
AP00001918,2026-04-04T20:04:49Z,KYC Verification,RedBus,EMI,3477.54,PENDING,CUST512617,Amazon Pay - KYC Verification via RedBus
AP00001919,2026-05-07T14:24:46Z,Fraud Detection,Uber,AMAZON_PAY_UPI,1963.34,FAILED,CUST498357,Amazon Pay - Fraud Detection via Uber
AP00001920,2026-04-21T18:56:17Z,PIN & Biometric Authentication,RedBus,NETBANKING,3776.67,REVERSED,CUST913783,Amazon Pay - PIN & Biometric Authentication via RedBus
AP00001921,2026-02-03T08:26:31Z,Strong Customer Authentication,Uber,NETBANKING,5639.83,SUCCESS,CUST996861,Amazon Pay - Strong Customer Authentication via Uber
AP00001922,2026-03-15T14:41:45Z,Multi-Currency Support,Swiggy,AMAZON_PAY_WALLET,7799.5,REVERSED,CUST192464,Amazon Pay - Multi-Currency Support via Swiggy
AP00001923,2026-04-04T09:11:31Z,Cross-Border Payments,Jio,CARD_TOKEN,3843.62,PENDING,CUST646245,Amazon Pay - Cross-Border Payments via Jio
AP00001924,2026-02-03T13:33:57Z,QR Code Payments,Cleartrip,AMAZON_PAY_WALLET,2869.49,FAILED,CUST929942,Amazon Pay - QR Code Payments via Cleartrip
AP00001925,2026-03-12T07:02:57Z,NFC Tap-to-Pay,Cleartrip,AMAZON_PAY_WALLET,592.63,PENDING,CUST426534,Amazon Pay - NFC Tap-to-Pay via Cleartrip
